                                                                    VIRUS STRAIN	               CLADE
                    A/mallard/California/1490/2013|Avian|CY177385|2013-07-30|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS1745/2011|Avian|CY203501|2011-08-11|USA	          Am_nonGsGD
                     A/chicken/Taiwan/1711/2013|Avian|KJ162652|2013-01-29|Taiwan	          Am_nonGsGD
         A/ruddy_turnstone/New_Jersey/1148676/2004|Avian|CY144579|2004-05-17|USA	          Am_nonGsGD
               A/wild_bird/Wisconsin/433163-1/2006|Avian|GU050258|2006-XX-XX|USA	          Am_nonGsGD
                      A/avian/Colorado/456648/2006|Avian|GQ923573|2006-XX-XX|USA	          Am_nonGsGD
                     A/mallard/Montana/456423/2006|Avian|GU051949|2006-XX-XX|USA	          Am_nonGsGD
                       A/mallard/Maryland/791/2002|Avian|EF607866|2002-XX-XX|USA	          Am_nonGsGD
                    A/mallard/California/1367/2013|Avian|CY177166|2013-07-22|USA	          Am_nonGsGD
            A/environment/Maryland/1189/2006|Environment|CY031036|2006-XX-XX|USA	          Am_nonGsGD
                       A/mallard/Maryland/802/2007|Avian|CY053877|2007-XX-XX|USA	          Am_nonGsGD
                             A/Duck/NY/185502/2002|Avian|AY296080|2002-XX-XX|USA	          Am_nonGsGD
                    A/mallard/California/5222/2009|Avian|CY094589|2009-07-27|USA	          Am_nonGsGD
                A/mallard/Washington/456277-2/2006|Avian|GQ923485|2006-XX-XX|USA	          Am_nonGsGD
                 A/chicken/Pennsylvania/21525/1983|Avian|GU052787|1983-XX-XX|USA	          Am_nonGsGD
               A/wild_bird/Minnesota/459254-5/2006|Avian|GQ923509|2006-XX-XX|USA	          Am_nonGsGD
                         A/chicken/TY/a665/2015|Avian|KR137686|2015-01-29|Taiwan	          Am_nonGsGD
                      A/chicken/Taiwan/692/2012|Avian|KJ162604|2012-12-06|Taiwan	          Am_nonGsGD
                A/chicken/Coahuila/3739-05/2005|Avian|KM368278|2005-06-XX|Mexico	          Am_nonGsGD
                      A/mallard/Wisconsin/598/1983|Avian|CY178102|1983-XX-XX|USA	          Am_nonGsGD
                 A/chicken/Durango/7035-05/2005|Avian|KM368284|2005-10-XX|Mexico	          Am_nonGsGD
                      A/mallard/Wisconsin/411/1981|Avian|CY179403|1981-XX-XX|USA	          Am_nonGsGD
                  A/mallard/Maryland/07OS2435/2007|Avian|CY202810|2007-12-27|USA	          Am_nonGsGD
    A/sandpiper/Southcentral_Alaska/16MB01156/2016|Avian|CY213568|2016-05-07|USA	          Am_nonGsGD
                             A/mallard/MD/898/2002|Avian|EU980494|2002-XX-XX|USA	          Am_nonGsGD
                 A/chicken/Durango/2238-06/2006|Avian|KM368306|2006-03-XX|Mexico	          Am_nonGsGD
                       A/chicken/Ibaraki/12/2005|Avian|AB275429|2005-XX-XX|Japan	          Am_nonGsGD
                 A/chicken/Durango/2678-05/2005|Avian|KM368276|2005-04-XX|Mexico	          Am_nonGsGD
                A/American_wigeon/Iowa/463993/2006|Avian|GQ923189|2006-XX-XX|USA	          Am_nonGsGD
                      A/chicken/Taiwan/683/2012|Avian|KJ162588|2012-12-06|Taiwan	          Am_nonGsGD
      A/mallard/Southcentral_Alaska/12ML01469/2014|Avian|CY194164|2014-10-24|USA	          Am_nonGsGD
                       A/duck/New_York/492652/2007|Avian|GQ257433|2007-XX-XX|USA	          Am_nonGsGD
                     A/chicken/Taiwan/1209/2003|Avian|AY573917|2003-XX-XX|Taiwan	          Am_nonGsGD
                A/chicken/Mexico/31381-991/1994|Avian|GU052659|1994-XX-XX|Mexico	          Am_nonGsGD
                    A/mallard/California/1375/2013|Avian|CY177199|2013-07-22|USA	          Am_nonGsGD
                    A/mallard/California/942V/2013|Avian|CY177109|2013-08-01|USA	          Am_nonGsGD
                    A/mallard/California/1412/2013|Avian|CY177288|2013-07-23|USA	          Am_nonGsGD
                 A/chicken/Hidalgo/7637-05/2005|Avian|KM368285|2005-06-XX|Mexico	          Am_nonGsGD
                      A/mallard/Illinois/3974/2009|Avian|CY097176|2009-10-17|USA	          Am_nonGsGD
                         A/chicken/GY/a451/2015|Avian|KR137662|2015-01-22|Taiwan	          Am_nonGsGD
                     A/mallard/Wisconsin/1616/1983|Avian|CY178110|1983-XX-XX|USA	          Am_nonGsGD
          A/mallard/British_Columbia/07826/2005|Avian|CY047496|2005-08-30|Canada	          Am_nonGsGD
                  A/env/California/7261/2008|Environment|CY039660|2008-08-14|USA	          Am_nonGsGD
                  A/mallard/Michigan/466547-5/2006|Avian|GQ923245|2006-XX-XX|USA	          Am_nonGsGD
             A/environment/Indiana/3596/2009|Environment|CY097237|2009-11-13|USA	          Am_nonGsGD
                  A/mallard/Kentucky/472048-2/2006|Avian|GQ923309|2006-XX-XX|USA	          Am_nonGsGD
                               A/emu/TX/39924/1993|Avian|EU743035|1993-XX-XX|USA	          Am_nonGsGD
                   A/mallard/Minnesota/355811/2000|Avian|CY139837|2000-XX-XX|USA	          Am_nonGsGD
                        A/wood_duck/MD/04-623/2004|Avian|EF607856|2004-XX-XX|USA	          Am_nonGsGD
        A/environment/Maryland/06OS1193/2006|Environment|CY190187|2006-08-02|USA	          Am_nonGsGD
                    A/mallard/California/1499/2013|Avian|CY177417|2013-07-30|USA	          Am_nonGsGD
                       A/mallard/Maryland/897/2004|Avian|FJ686738|2004-XX-XX|USA	          Am_nonGsGD
                    A/mallard/California/8834/2008|Avian|CY094181|2008-10-19|USA	          Am_nonGsGD
A/American_green-winged_teal/Mississippi/12OS5061/2012|Avian|CY186788|2012-12-08|USA	          Am_nonGsGD
        A/environment/Maryland/06OS1186/2006|Environment|CY190163|2006-08-02|USA	          Am_nonGsGD
A/black-bellied_whistling-duck/Colombia/1/2011|Avian|CY207189|2011-04-13|Colombia	          Am_nonGsGD
                       A/duck/New_York/504372/2007|Avian|GQ923533|2007-XX-XX|USA	          Am_nonGsGD
                             A/turkey/CA/6878/1979|Avian|EU743301|1979-XX-XX|USA	          Am_nonGsGD
                           A/chicken/NY/14009/1993|Avian|EU743027|1993-XX-XX|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS3603/2011|Avian|CY190987|2011-10-15|USA	          Am_nonGsGD
                   A/chicken/Mexico/681-06/2006|Avian|KM368288|2006-04-XX|Mexico	          Am_nonGsGD
                A/chicken/Mexico/37821-771/1996|Avian|GU052588|1996-XX-XX|Mexico	          Am_nonGsGD
              A/chicken/Queretaro/14588-19/1995|Avian|AB558474|1995-XX-XX|Mexico	          Am_nonGsGD
                     A/duck/Michigan/463796-7/2006|Avian|GU050008|2006-XX-XX|USA	          Am_nonGsGD
                    A/mallard/California/5219/2009|Avian|CY094013|2009-07-27|USA	          Am_nonGsGD
            A/environment/Maryland/1170/2006|Environment|JF758734|2006-08-02|USA	          Am_nonGsGD
                          A/shorebird/DE/1346/2001|Avian|EF607889|2001-XX-XX|USA	          Am_nonGsGD
                             A/duck/PA/454069/2005|Avian|EF607854|2005-XX-XX|USA	          Am_nonGsGD
                            A/goose/MB/428/2006|Avian|KC790061|2006-12-18|Canada	          Am_nonGsGD
                      A/mallard/Ohio/11OS2237/2011|Avian|CY132050|2011-08-19|USA	          Am_nonGsGD
                    A/mallard/California/1478/2013|Avian|CY177337|2013-07-30|USA	          Am_nonGsGD
               A/chicken/Hidalgo/28159-232/1994|Avian|CY006040|1994-XX-XX|Mexico	          Am_nonGsGD
                       A/chicken/Ibaraki/15/2005|Avian|AB275432|2005-XX-XX|Japan	          Am_nonGsGD
                  A/env/California/7251/2008|Environment|CY039636|2008-08-14|USA	          Am_nonGsGD
                     A/chicken/Texas/167280-4/2002|Avian|CY034683|2002-XX-XX|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS1714/2011|Avian|CY203357|2011-08-11|USA	          Am_nonGsGD
                  A/env/California/7262/2008|Environment|CY039668|2008-08-14|USA	          Am_nonGsGD
                            A/unknown/NY/101250-18/2001||AY296076|2001-XX-XX|USA	          Am_nonGsGD
                             A/mallard/MN/133/1998|Avian|EF607872|1998-XX-XX|USA	          Am_nonGsGD
                  A/mute_swan/Michigan/451072/2006|Avian|CY034679|2006-XX-XX|USA	          Am_nonGsGD
                       A/duck/New_York/490722/2007|Avian|GQ117249|2007-XX-XX|USA	          Am_nonGsGD
A/American_green-winged_teal/Wisconsin/10OS2955/2010|Avian|CY133234|2010-10-03|USA	          Am_nonGsGD
                   A/chicken/New_Jersey/577-6/2008|Avian|KJ018192|2008-03-27|USA	          Am_nonGsGD
                           A/duck/Ohio/470655/2007|Avian|GQ923541|2007-XX-XX|USA	          Am_nonGsGD
            A/green_winged_teal/Iowa/463990-3/2006|Avian|GQ923181|2006-XX-XX|USA	          Am_nonGsGD
                     A/chicken/Taiwan/1680/2013|Avian|KJ162620|2013-01-29|Taiwan	          Am_nonGsGD
            A/chicken/Guatemala/45511-5/2000|Avian|GU052795|2000-XX-XX|Guatemala	          Am_nonGsGD
                             A/mallard/MD/865/2002|Avian|EF607859|2002-XX-XX|USA	          Am_nonGsGD
                   A/mallard/California/1500P/2013|Avian|CY177425|2013-07-30|USA	          Am_nonGsGD
                    A/mallard/California/5197/2009|Avian|CY120707|2009-07-27|USA	          Am_nonGsGD
                      A/mallard/Ohio/14OS0460/2014|Avian|CY204097|2014-08-27|USA	          Am_nonGsGD
                    A/mallard/California/5191/2009|Avian|CY094733|2009-07-27|USA	          Am_nonGsGD
          A/northern_pintail/Florida/480645-5/2007|Avian|GQ923405|2007-XX-XX|USA	          Am_nonGsGD
                       A/duck/New_York/504371/2007|Avian|GQ923557|2007-XX-XX|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS1741/2011|Avian|CY203469|2011-08-11|USA	          Am_nonGsGD
            A/environment/Maryland/1158/2006|Environment|JF758702|2006-08-02|USA	          Am_nonGsGD
                 A/chicken/Durango/3717-05/2005|Avian|KM368277|2005-06-XX|Mexico	          Am_nonGsGD
                    A/avian/New_Jersey/437109/2006|Avian|GU049865|2006-XX-XX|USA	          Am_nonGsGD
                   A/mallard/California/2536V/2011|Avian|CY134005|2011-08-12|USA	          Am_nonGsGD
                 A/turkey/Veracruz/2579-06/2006|Avian|KM368299|2006-02-XX|Mexico	          Am_nonGsGD
     A/northern_shoveler/Mississippi/11OS5805/2011|Avian|CY166736|2011-12-08|USA	          Am_nonGsGD
                   A/mallard/Missouri/10MO084/2010|Avian|CY133785|2010-11-16|USA	          Am_nonGsGD
               A/chicken/Queretaro/6535-05/2005|Avian|KM368281|2005-03-XX|Mexico	          Am_nonGsGD
             A/Canada_goose/Colorado/474037-5/2006|Avian|GU050120|2006-XX-XX|USA	          Am_nonGsGD
                        A/duck/Minnesota/1525/1981|Avian|CY014726|1981-10-17|USA	          Am_nonGsGD
          A/ruddy_turnstone/New_Jersey/828212/2001|Avian|CY144244|2001-XX-XX|USA	          Am_nonGsGD
                    A/mallard/California/1413/2013|Avian|CY177297|2013-07-23|USA	          Am_nonGsGD
 A/American_black_duck/New_Brunswick/00867/2010|Avian|CY139327|2010-09-13|Canada	          Am_nonGsGD
                      A/mallard/Ohio/14OS0464/2014|Avian|CY204105|2014-08-27|USA	          Am_nonGsGD
      A/mallard/Southcentral_Alaska/12ML00991/2014|Avian|CY194156|2014-09-22|USA	          Am_nonGsGD
                   A/mallard/Montana/458328-5/2006|Avian|GU052837|2006-XX-XX|USA	          Am_nonGsGD
                      A/mallard/Wisconsin/232/1976|Avian|CY180388|1976-XX-XX|USA	          Am_nonGsGD
        A/environment/California/508249/2007|Environment|GU052829|2007-XX-XX|USA	          Am_nonGsGD
        A/environment/Maryland/06OS1194/2006|Environment|CY190195|2006-08-02|USA	          Am_nonGsGD
                                 A/Mallard/WI/944/82|Avian|U69277|1982-XX-XX|USA	          Am_nonGsGD
                               A/mallard/MN/1/2000|Avian|FJ357069|2000-XX-XX|USA	          Am_nonGsGD
                 A/wild_bird/Wisconsin/439436/2006|Avian|GU050174|2006-XX-XX|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS1750/2011|Avian|CY203533|2011-08-11|USA	          Am_nonGsGD
                  A/mallard/California/430410/2005|Avian|GU051973|2005-XX-XX|USA	          Am_nonGsGD
A/least_sandpiper/Southcentral_Alaska/16MB01324/2016|Avian|CY213612|2016-05-11|USA	          Am_nonGsGD
                A/snow_goose/Montana/466771-4/2006|Avian|GQ923261|2006-XX-XX|USA	          Am_nonGsGD
                      A/avian/New_York/466812/2006|Avian|GQ117185|2006-XX-XX|USA	          Am_nonGsGD
                      A/mallard/Ohio/468159-4/2006|Avian|GQ923277|2006-XX-XX|USA	          Am_nonGsGD
 A/blue-winged_teal/Guatemala/CIP049-12/2010|Avian|CY096672|2010-01-31|Guatemala	          Am_nonGsGD
                      A/mallard/Ohio/11OS2229/2011|Avian|CY132453|2011-08-19|USA	          Am_nonGsGD
    A/blue-winged_teal/New_Brunswick/00288/2010|Avian|CY138312|2010-09-14|Canada	          Am_nonGsGD
                      A/mallard/Ohio/14OS3394/2014|Avian|CY204362|2014-12-13|USA	          Am_nonGsGD
               A/mallard/Washington/44242-264/2006|Avian|CY076197|2006-08-10|USA	          Am_nonGsGD
                 A/tundra_swan/Alaska//480410/2007|Avian|GU050136|2007-XX-XX|USA	          Am_nonGsGD
                             A/mallard/MD/790/2002|Avian|EF607858|2002-XX-XX|USA	          Am_nonGsGD
                            A/duck/SK/4628/2010|Avian|KC790069|2010-12-12|Canada	          Am_nonGsGD
            A/environment/Maryland/1149/2006|Environment|JF758668|2006-08-02|USA	          Am_nonGsGD
                  A/env/California/7255/2008|Environment|CY039644|2008-08-14|USA	          Am_nonGsGD
                    A/mallard/California/5250/2009|Avian|CY094597|2009-07-28|USA	          Am_nonGsGD
                      A/turkey/Canada/6213/1967|Avian|CY107855|1967-XX-XX|Canada	          Am_nonGsGD
                       A/chicken/Ibaraki/10/2005|Avian|AB275427|2005-XX-XX|Japan	          Am_nonGsGD
                      A/mallard/Minnesota/410/2000|Avian|EF607875|2000-XX-XX|USA	          Am_nonGsGD
                A/northern_pintail/SK/4612/2010|Avian|JX570827|2010-12-29|Canada	          Am_nonGsGD
                  A/waterfowl/Colorado/476466/2007|Avian|GQ923365|2007-XX-XX|USA	          Am_nonGsGD
A/least_sandpiper/Southcentral_Alaska/16MB01323/2016|Avian|CY213604|2016-05-11|USA	          Am_nonGsGD
                  A/waterfowl/Colorado/443593/2006|Avian|GQ923517|2006-XX-XX|USA	          Am_nonGsGD
         A/northern_pintail/California/491335/2007|Avian|GU050151|2007-XX-XX|USA	          Am_nonGsGD
                A/chicken/Coahuila/1792-06/2006|Avian|KM368293|2006-03-XX|Mexico	          Am_nonGsGD
                   A/chicken/Coahuila/IA05/2009|Avian|KM657867|2009-05-XX|Mexico	          Am_nonGsGD
        A/environment/Maryland/06OS1181/2006|Environment|CY190155|2006-08-02|USA	          Am_nonGsGD
                      A/mallard/Ohio/14OS0558/2014|Avian|CY204161|2014-08-22|USA	          Am_nonGsGD
            A/American_wigeon/California/3180/2010|Avian|CY120627|2010-11-27|USA	          Am_nonGsGD
                       A/mallard/Maryland/795/2002|Avian|EF607868|2002-XX-XX|USA	          Am_nonGsGD
               A/environment/NY/98899-6/2001|Environment|FJ357099|2001-XX-XX|USA	          Am_nonGsGD
                       A/mallard/Maryland/302/2001|Avian|EF607863|2001-XX-XX|USA	          Am_nonGsGD
            A/white_front_goose/Alaska/477003/2007|Avian|GQ923397|2007-XX-XX|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS1747/2011|Avian|CY203509|2011-08-11|USA	          Am_nonGsGD
                     A/chicken/Texas/298313-2/2004|Avian|GU052644|2004-XX-XX|USA	          Am_nonGsGD
                   A/mallard/California/2559V/2011|Avian|CY132620|2011-08-12|USA	          Am_nonGsGD
                             A/mallard/MD/866/2002|Avian|EF607869|2002-XX-XX|USA	          Am_nonGsGD
                  A/waterfowl/Colorado/462963/2006|Avian|GU050002|2006-XX-XX|USA	          Am_nonGsGD
                         A/duck/Shizuoka/40/2002|Avian|AB558458|2002-XX-XX|Japan	          Am_nonGsGD
               A/northern_pintail/Utah/469648/2006|Avian|GQ923293|2006-XX-XX|USA	          Am_nonGsGD
                    A/mallard/California/1435/2013|Avian|CY177329|2013-07-24|USA	          Am_nonGsGD
                       A/mallard/Maryland/258/2001|Avian|EF607862|2001-XX-XX|USA	          Am_nonGsGD
                       A/chicken/Ibaraki/17/2006|Avian|AB275434|2006-XX-XX|Japan	          Am_nonGsGD
              A/Muscovy_duck/New_York/62095-1/2006|Avian|CY036034|2006-05-15|USA	          Am_nonGsGD
                    A/northern_pintail/FL/598/2007|Avian|EF607882|2007-XX-XX|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS1749/2011|Avian|CY203525|2011-08-11|USA	          Am_nonGsGD
                  A/chicken/Pennsylvania/1370/1983|Avian|AB558463|1983-XX-XX|USA	          Am_nonGsGD
                    A/turkey/California/21860/1984|Avian|AB558462|1984-XX-XX|USA	          Am_nonGsGD
             A/mallard/Pennsylvania/454069-12/2006|Avian|GU052845|2006-XX-XX|USA	          Am_nonGsGD
                      A/mallard/Wisconsin/568/1982|Avian|CY179411|1982-XX-XX|USA	          Am_nonGsGD
                 A/chicken/Durango/2880-06/2006|Avian|KM368308|2006-03-XX|Mexico	          Am_nonGsGD
        A/environment/New_York/466812-3/2007|Environment|GU050272|2007-XX-XX|USA	          Am_nonGsGD
             A/chicken/Aguascalientes/IA13/2010|Avian|KM657859|2010-04-XX|Mexico	          Am_nonGsGD
                     A/turkey/New_York/465977/2006|Avian|GQ117161|2006-XX-XX|USA	          Am_nonGsGD
                      A/mallard/Ohio/14OS0438/2014|Avian|CY204264|2014-08-26|USA	          Am_nonGsGD
